index,movieId,title,genres,director,,,,,,,,,,,,,,,,,,,,,
7330,77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
7331,77800,Four Lions (2010),Comedy|Drama,Marc Webb,,,,,,,,,,,,,,,,,,,,,
7332,77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
7333,77846,12 Angry Men (1997),Crime|Drama,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
7334,77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,Chris Weitz,,,,,,,,,,,,,,,,,,,,,
7335,77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
7336,77893,Merantau (2009),Action|Drama,James Cameron,,,,,,,,,,,,,,,,,,,,,
7337,77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,Anthony Russo,,,,,,,,,,,,,,,,,,,,,
7338,78034,Cemetery Junction (2010),Comedy|Drama|Romance,Peter Berg,,,,,,,,,,,,,,,,,,,,,
7339,78039,Blue Valentine (2010),Drama|Romance,Sam Mendes,,,,,,,,,,,,,,,,,,,,,
7340,78041,Killers (2010),Action|Comedy,Sam Raimi,,,,,,,,,,,,,,,,,,,,,
7341,78088,Buried (2010),Mystery|Thriller,Shane Black,,,,,,,,,,,,,,,,,,,,,
7342,78103,Shake Hands with the Devil (2007),Drama|War,Tim Burton,,,,,,,,,,,,,,,,,,,,,
7343,78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,Brett Ratner,,,,,,,,,,,,,,,,,,,,,
7344,78116,Please Give (2010),Comedy|Drama,Dan Scanlon,,,,,,,,,,,,,,,,,,,,,
7345,78142,Baarìa (2009),Comedy|Drama|War,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7346,78160,Ricky Gervais Live: Animals (2003),Comedy,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7347,78174,Sex and the City 2 (2010),Comedy|Drama|Romance,Sam Raimi,,,,,,,,,,,,,,,,,,,,,
7348,78209,Get Him to the Greek (2010),Comedy,Marc Webb,,,,,,,,,,,,,,,,,,,,,
7349,78218,Unthinkable (2010),Drama|Thriller,Joseph Kosinski,,,,,,,,,,,,,,,,,,,,,
7350,78264,"Back-up Plan, The (2010)",Comedy|Romance,John Lasseter,,,,,,,,,,,,,,,,,,,,,
7351,78266,Splice (2009),Horror|Sci-Fi|Thriller,Martin Campbell,,,,,,,,,,,,,,,,,,,,,
7352,78316,Letters to Juliet (2010),Drama|Romance,Lee Unkrich,,,,,,,,,,,,,,,,,,,,,
7353,78349,Exam (2009),Mystery|Thriller,McG,,,,,,,,,,,,,,,,,,,,,
7354,78467,Jonah Hex (2010),Action|Drama|Thriller|Western,James Wan,,,,,,,,,,,,,,,,,,,,,
7355,78469,"A-Team, The (2010)",Action|Comedy|Thriller,Marc Forster,,,,,,,,,,,,,,,,,,,,,
7356,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,Bryan Singer,,,,,,,,,,,,,,,,,,,,,
7357,78544,Ricky Gervais Live 3: Fame (2007),Comedy,J.J. Abrams,,,,,,,,,,,,,,,,,,,,,
7358,78574,Winter's Bone (2010),Drama|Thriller,Bryan Singer,,,,,,,,,,,,,,,,,,,,,
7359,78620,"Scalphunters, The (1968)",Comedy|Western,Baz Luhrmann,,,,,,,,,,,,,,,,,,,,,
7360,78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,Mike Newell,,,,,,,,,,,,,,,,,,,,,
7361,78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,Guillermo del Toro,,,,,,,,,,,,,,,,,,,,,
7362,78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7363,78746,Best Worst Movie (2009),Documentary,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,
7364,78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,Peter Sohn,,,,,,,,,,,,,,,,,,,,,
7365,78836,Enter the Void (2009),Drama,Brenda Chapman,,,,,,,,,,,,,,,,,,,,,
7366,78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,Justin Lin,,,,,,,,,,,,,,,,,,,,,
7367,78959,Endgame (2009),Drama,Andrew Stanton,,,,,,,,,,,,,,,,,,,,,
7368,79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,Brett Ratner,,,,,,,,,,,,,,,,,,,,,
7369,79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,Roland Emmerich,,,,,,,,,,,,,,,,,,,,,
7370,79057,Predators (2010),Action|Sci-Fi|Thriller,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,
7371,79073,When You're Strange (2009),Documentary,Lilly Wachowski,,,,,,,,,,,,,,,,,,,,,
7372,79091,Despicable Me (2010),Animation|Children|Comedy|Crime,David Yates,,,,,,,,,,,,,,,,,,,,,
7373,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,Andrew Adamson,,,,,,,,,,,,,,,,,,,,,
7374,79134,Grown Ups (2010),Comedy,Bryan Singer,,,,,,,,,,,,,,,,,,,,,
7375,79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,Christopher Nolan,,,,,,,,,,,,,,,,,,,,,
7376,79185,Knight and Day (2010),Action|Comedy|Romance,Pete Docter,,,,,,,,,,,,,,,,,,,,,
7377,79224,"Karate Kid, The (2010)",Action|Children|Drama,Conrad Vernon,,,,,,,,,,,,,,,,,,,,,
7378,79242,"Kids Are All Right, The (2010)",Comedy|Drama,Jon Favreau,,,,,,,,,,,,,,,,,,,,,
7379,79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,
7380,79259,Cherrybomb (2009),Drama|Thriller,Barry Sonnenfeld,,,,,,,,,,,,,,,,,,,,,
7381,79274,Batman: Under the Red Hood (2010),Action|Animation,Rob Cohen,,,,,,,,,,,,,,,,,,,,,
7382,79293,Salt (2010),Action|Thriller,David Ayer,,,,,,,,,,,,,,,,,,,,,
7383,79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,Tom Shadyac,,,,,,,,,,,,,,,,,,,,,
7384,79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,Doug Liman,,,,,,,,,,,,,,,,,,,,,
7385,79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,Kevin Reynolds,,,,,,,,,,,,,,,,,,,,,
7386,79428,Dinner for Schmucks (2010),Comedy,Stephen Sommers,,,,,,,,,,,,,,,,,,,,,
7387,79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,Pete Docter,,,,,,,,,,,,,,,,,,,,,
7388,79536,Hellsinki (Rööperi) (2009),Crime,Jon Favreau,,,,,,,,,,,,,,,,,,,,,
7389,79553,Ip Man 2 (2010),Action,Jon Favreau,,,,,,,,,,,,,,,,,,,,,
7390,79572,Ramona and Beezus (2010),Children|Comedy,Rupert Sanders,,,,,,,,,,,,,,,,,,,,,
7391,79590,"Rebound, The (2009)",Comedy|Romance,Robert Stromberg,,,,,,,,,,,,,,,,,,,,,
7392,79592,"Other Guys, The (2010)",Action|Comedy,Matt Reeves,,,,,,,,,,,,,,,,,,,,,
7393,79677,"Two Escobars, The (2010)",Crime|Documentary,Roland Joff,,,,,,,,,,,,,,,,,,,,,
7394,79684,Paper Man (2009),Comedy|Drama,Carl Rinsch,,,,,,,,,,,,,,,,,,,,,
7395,79695,"Expendables, The (2010)",Action|Adventure|Thriller,Anthony Russo,,,,,,,,,,,,,,,,,,,,,
7396,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Mike Mitchell,,,,,,,,,,,,,,,,,,,,,
7397,79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama,Brad Bird,,,,,,,,,,,,,,,,,,,,,
7398,79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,Chris Williams,,,,,,,,,,,,,,,,,,,,,
7399,79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,Rich Moore,,,,,,,,,,,,,,,,,,,,,
7400,79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,
7401,79897,Get Low (2009),Comedy|Drama|Mystery,Roland Emmerich,,,,,,,,,,,,,,,,,,,,,
7402,79946,"Joneses, The (2009)",Comedy|Drama,Chris Sanders,,,,,,,,,,,,,,,,,,,,,
7403,80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,Jonathan Mostow,,,,,,,,,,,,,,,,,,,,,
7404,80094,"Last Exorcism, The (2010)",Horror|Thriller,James Gunn,,,,,,,,,,,,,,,,,,,,,
7405,80124,Sisters (Syostry) (2001),Action|Crime|Drama,Christopher Nolan,,,,,,,,,,,,,,,,,,,,,
7406,80126,"American, The (2010)",Drama|Thriller,Christopher Nolan,,,,,,,,,,,,,,,,,,,,,
7407,80139,Jackass 2.5 (2007),Comedy|Documentary,Hideaki Anno,,,,,,,,,,,,,,,,,,,,,
7408,80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
7409,80166,"Switch, The (2010)",Comedy|Romance,Rob Cohen,,,,,,,,,,,,,,,,,,,,,
7410,80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,David Fincher,,,,,,,,,,,,,,,,,,,,,
7411,80241,Going the Distance (2010),Comedy|Romance,Matthew Vaughn,,,,,,,,,,,,,,,,,,,,,
7412,80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,Francis Lawrence,,,,,,,,,,,,,,,,,,,,,
7413,80454,Princess (Prinsessa) (2010),Drama,Jon Turteltaub,,,,,,,,,,,,,,,,,,,,,
7414,80463,"Social Network, The (2010)",Drama,Wolfgang Petersen,,,,,,,,,,,,,,,,,,,,,
7415,80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,James Bobin,,,,,,,,,,,,,,,,,,,,,
7416,80489,"Town, The (2010)",Crime|Drama|Thriller,Chris Miller,,,,,,,,,,,,,,,,,,,,,
7417,80549,Easy A (2010),Comedy|Romance,Duncan Jones,,,,,,,,,,,,,,,,,,,,,
7418,80551,Eat Pray Love (2010),Drama|Romance,Alan Taylor,,,,,,,,,,,,,,,,,,,,,
7419,80553,Howl (2010),Drama,Michael Apted,,,,,,,,,,,,,,,,,,,,,
7420,80572,I'm Still Here (2010),Comedy|Drama,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7421,80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7422,80586,Flipped (2010),Comedy|Drama|Romance,Oliver Stone,,,,,,,,,,,,,,,,,,,,,
7423,80590,Wall Street: Money Never Sleeps (2010),Drama,David Yates,,,,,,,,,,,,,,,,,,,,,
7424,80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,Mike Newell,,,,,,,,,,,,,,,,,,,,,
7425,80693,It's Kind of a Funny Story (2010),Comedy|Drama,Peter Berg,,,,,,,,,,,,,,,,,,,,,
7426,80727,Middle Men (2009),Comedy|Crime|Drama,Francis Lawrence,,,,,,,,,,,,,,,,,,,,,
7427,80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,Tim Burton,,,,,,,,,,,,,,,,,,,,,
7428,80831,Let Me In (2010),Drama|Horror|Mystery,Jan Pinkava,,,,,,,,,,,,,,,,,,,,,
7429,80834,Sintel (2010),Animation|Fantasy,Christopher Nolan,,,,,,,,,,,,,,,,,,,,,
7430,80839,Secretariat (2010),Adventure|Drama,Eric Darnell,,,,,,,,,,,,,,,,,,,,,
7431,80846,Devil (2010),Horror|Mystery|Thriller,Shawn Levy,,,,,,,,,,,,,,,,,,,,,
7432,80858,You Again (2010),Comedy,Gavin Hood,,,,,,,,,,,,,,,,,,,,,
7433,80860,Life as We Know It (2010),Comedy|Romance,Lilly Wachowski,,,,,,,,,,,,,,,,,,,,,
7434,80862,Catfish (2010),Documentary|Mystery,Chris Buck,,,,,,,,,,,,,,,,,,,,,
7435,80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,Lilly Wachowski,,,,,,,,,,,,,,,,,,,,,
7436,80880,Stone (2010),Drama|Thriller,Alan Taylor,,,,,,,,,,,,,,,,,,,,,
7437,80906,Inside Job (2010),Documentary,George Miller,,,,,,,,,,,,,,,,,,,,,
7438,80917,Monsters (2010),Drama|Sci-Fi,Ron Howard,,,,,,,,,,,,,,,,,,,,,
7439,80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,Kenneth Branagh,,,,,,,,,,,,,,,,,,,,,
7440,81018,"Illusionist, The (L'illusionniste) (2010)",Animation,Chris Williams,,,,,,,,,,,,,,,,,,,,,
7441,81087,Luck by Chance (2009),Drama,Hoyt Yeatman,,,,,,,,,,,,,,,,,,,,,
7442,81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,Jonathan Liebesman,,,,,,,,,,,,,,,,,,,,,
7443,81156,Jackass 3D (2010),Action|Comedy|Documentary,Tim Burton,,,,,,,,,,,,,,,,,,,,,
7444,81158,Restrepo (2010),Documentary|War,Christopher McQuarrie,,,,,,,,,,,,,,,,,,,,,
7445,81191,Waiting for 'Superman' (2010),Documentary,Joe Johnston,,,,,,,,,,,,,,,,,,,,,
7446,81229,Red (2010),Action|Comedy,Steve Hickner,,,,,,,,,,,,,,,,,,,,,
7447,81257,In a Better World (Hævnen) (2010),Drama,Jennifer Yuh Nelson,,,,,,,,,,,,,,,,,,,,,
7448,81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,M. Night Shyamalan,,,,,,,,,,,,,,,,,,,,,
7449,81417,Paranormal Activity 2 (2010),Horror|IMAX,J.J. Abrams,,,,,,,,,,,,,,,,,,,,,
7450,81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,Roland Emmerich,,,,,,,,,,,,,,,,,,,,,
7451,81512,Hereafter (2010),Drama|Fantasy,Simon Wells,,,,,,,,,,,,,,,,,,,,,
7452,81520,Undisputed III: Redemption (2010),Action|Crime|Drama,David Bowers,,,,,,,,,,,,,,,,,,,,,
7453,81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,Joe Wright,,,,,,,,,,,,,,,,,,,,,
7454,81537,Due Date (2010),Comedy,Rob Minkoff,,,,,,,,,,,,,,,,,,,,,
7455,81562,127 Hours (2010),Adventure|Drama|Thriller,Wolfgang Petersen,,,,,,,,,,,,,,,,,,,,,
7456,81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,Conrad Vernon,,,,,,,,,,,,,,,,,,,,,
7457,81591,Black Swan (2010),Drama|Thriller,Lee Tamahori,,,,,,,,,,,,,,,,,,,,,
7458,81681,I Shot Jesse James (1949),Drama|Romance|Western,Paul Feig,,,,,,,,,,,,,,,,,,,,,
7459,81782,Unstoppable (2010),Action|Drama|Thriller,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7460,81784,Morning Glory (2010),Comedy|Drama|Romance,Barry Sonnenfeld,,,,,,,,,,,,,,,,,,,,,
7461,81786,Certified Copy (Copie conforme) (2010),Drama,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,
7462,81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,Jennifer Yuh Nelson,,,,,,,,,,,,,,,,,,,,,
7463,81791,Somewhere (2010),Drama,Brad Bird,,,,,,,,,,,,,,,,,,,,,
7464,81819,Biutiful (2010),Drama,Peter Ramsey,,,,,,,,,,,,,,,,,,,,,
7465,81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,Dean Parisot,,,,,,,,,,,,,,,,,,,,,
7466,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,Edward Zwick,,,,,,,,,,,,,,,,,,,,,
7467,81845,"King's Speech, The (2010)",Drama,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
7468,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,J.J. Abrams,,,,,,,,,,,,,,,,,,,,,
7469,81910,"Art of the Steal, The (2009)",Documentary,Sam Raimi,,,,,,,,,,,,,,,,,,,,,
7470,81932,"Fighter, The (2010)",Drama,Dean DeBlois,,,,,,,,,,,,,,,,,,,,,
7471,81949,"Romantics, The (2010)",Comedy|Drama|Romance,Alex Proyas,,,,,,,,,,,,,,,,,,,,,
7472,82041,"Loved Ones, The (2009)",Horror,Rob Cohen,,,,,,,,,,,,,,,,,,,,,
7473,82053,Casino Jack (2010),Comedy|Crime,Zack Snyder,,,,,,,,,,,,,,,,,,,,,
7474,82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,Richard Donner,,,,,,,,,,,,,,,,,,,,,
7475,82093,London Boulevard (2010),Crime|Romance,Ang Lee,,,,,,,,,,,,,,,,,,,,,
7476,82095,Skyline (2010),Sci-Fi|Thriller,Jon M. Chu,,,,,,,,,,,,,,,,,,,,,
7477,82152,Beastly (2011),Drama|Fantasy|Romance,Breck Eisner,,,,,,,,,,,,,,,,,,,,,
7478,82167,Love and Other Drugs (2010),Comedy|Drama|Romance,Hironobu Sakaguchi,,,,,,,,,,,,,,,,,,,,,
7479,82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,Joe Johnston,,,,,,,,,,,,,,,,,,,,,
7480,82202,"Tourist, The (2010)",Drama|Thriller,Michael Apted,,,,,,,,,,,,,,,,,,,,,
7481,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,Peter Weir,,,,,,,,,,,,,,,,,,,,,
7482,82366,Hatchet II (2010),Comedy|Horror|Thriller,Bill Condon,,,,,,,,,,,,,,,,,,,,,
7483,82378,All Good Things (2010),Drama|Mystery|Thriller,George Miller,,,,,,,,,,,,,,,,,,,,,
7484,82459,True Grit (2010),Western,Louis Leterrier,,,,,,,,,,,,,,,,,,,,,
7485,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,
7486,82499,How Do You Know (2010),Comedy|Drama|Romance,Alejandro Gonz,,,,,,,,,,,,,,,,,,,,,
7487,82527,Barney's Version (2010),Drama,David Soren,,,,,,,,,,,,,,,,,,,,,
7488,82534,"Company Men, The (2010)",Drama,Gore Verbinski,,,,,,,,,,,,,,,,,,,,,
7489,82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,Eric Darnell,,,,,,,,,,,,,,,,,,,,,
7490,82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,Paul Greengrass,,,,,,,,,,,,,,,,,,,,,
7491,82684,Trash Humpers (2009),Drama,Mark Osborne,,,,,,,,,,,,,,,,,,,,,
7492,82744,Faster (2010),Action|Crime|Drama,Peyton Reed,,,,,,,,,,,,,,,,,,,,,
7493,82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,Francis Lawrence,,,,,,,,,,,,,,,,,,,,,
7494,82767,Rabbit Hole (2010),Drama,Tim Johnson,,,,,,,,,,,,,,,,,,,,,
7495,82848,One Week (1920),Comedy,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,
7496,82852,Little Fockers (2010),Comedy,Michael Bay,,,,,,,,,,,,,,,,,,,,,
7497,82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,Chris Miller,,,,,,,,,,,,,,,,,,,,,
7498,82857,Sweetgrass (2009),Adventure|Documentary|Western,Phillip Noyce,,,,,,,,,,,,,,,,,,,,,
7499,83086,Burlesque (2010),Drama|Musical|Romance,Darren Aronofsky,,,,,,,,,,,,,,,,,,,,,
7500,83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,
7501,83134,Tucker & Dale vs Evil (2010),Comedy|Horror,Alfonso Cuar,,,,,,,,,,,,,,,,,,,,,
7502,83177,Yogi Bear (2010),Children|Comedy,Baz Luhrmann,,,,,,,,,,,,,,,,,,,,,
7503,83270,Made in Dagenham (2010),Comedy|Drama,M. Night Shyamalan,,,,,,,,,,,,,,,,,,,,,
7504,83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,Ralph Zondag,,,,,,,,,,,,,,,,,,,,,
7505,83369,"Way Back, The (2010)",Drama,Shawn Levy,,,,,,,,,,,,,,,,,,,,,
7506,83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,Tom McGrath,,,,,,,,,,,,,,,,,,,,,
7507,83480,Season of the Witch (2011),Adventure|Drama|Fantasy,Chris Columbus,,,,,,,,,,,,,,,,,,,,,
7508,83601,Amer (2009),Drama|Horror,Robert Schwentke,,,,,,,,,,,,,,,,,,,,,
7509,83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,Gore Verbinski,,,,,,,,,,,,,,,,,,,,,
7510,83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,Francis Lawrence,,,,,,,,,,,,,,,,,,,,,
7511,83803,Day & Night (2010),Animation|Children,Ron Howard,,,,,,,,,,,,,,,,,,,,,
7512,83827,Marwencol (2010),Documentary,Carlos Saldanha,,,,,,,,,,,,,,,,,,,,,
7513,83910,"Dilemma, The (2011)",Comedy|Drama,Bryan Singer,,,,,,,,,,,,,,,,,,,,,
7514,83969,Down Argentine Way (1940),Comedy|Drama|Romance,Justin Lin,,,,,,,,,,,,,,,,,,,,,
7515,83976,"Trip, The (2010)",Comedy|Drama,Guy Ritchie,,,,,,,,,,,,,,,,,,,,,
7516,84152,Limitless (2011),Sci-Fi|Thriller,Louis Leterrier,,,,,,,,,,,,,,,,,,,,,
7517,84156,Happy People: A Year in the Taiga (2010),Documentary,Paul Verhoeven,,,,,,,,,,,,,,,,,,,,,
7518,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,John McTiernan,,,,,,,,,,,,,,,,,,,,,
7519,84189,I Spit on Your Grave (2010),Crime|Horror|Thriller,Tony Gilroy,,,,,,,,,,,,,,,,,,,,,
7520,84240,Even the Rain (También la lluvia) (2010),Drama,Joel Schumacher,,,,,,,,,,,,,,,,,,,,,
7521,84246,It Happened on Fifth Avenue (1947),Comedy|Romance,Ron Howard,,,,,,,,,,,,,,,,,,,,,
7522,84273,Zeitgeist: Moving Forward (2011),Documentary,John Woo,,,,,,,,,,,,,,,,,,,,,
7523,84374,No Strings Attached (2011),Comedy|Romance,Wolfgang Petersen,,,,,,,,,,,,,,,,,,,,,
7524,84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,Tim Story,,,,,,,,,,,,,,,,,,,,,
7525,84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi,Ang Lee,,,,,,,,,,,,,,,,,,,,,
7526,84512,Girls About Town (1931),Comedy,Mark Steven Johnson,,,,,,,,,,,,,,,,,,,,,
7527,84523,Kill! (Kiru) (1968),Action|Comedy|Drama,Paul Greengrass,,,,,,,,,,,,,,,,,,,,,
7528,84553,Pekka ja Pätkä salapoliiseina (1957),Comedy,McG,,,,,,,,,,,,,,,,,,,,,
7529,84601,Unknown (2011),Drama|Mystery|Thriller,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
7530,84615,Cedar Rapids (2011),Comedy,Rob Minkoff,,,,,,,,,,,,,,,,,,,,,
7531,84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,Neill Blomkamp,,,,,,,,,,,,,,,,,,,,,
7532,84696,Burke and Hare (2010),Comedy|Thriller,David Twohy,,,,,,,,,,,,,,,,,,,,,
7533,84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance,Jos Padilha,,,,,,,,,,,,,,,,,,,,,
7534,84772,Paul (2011),Adventure|Comedy|Sci-Fi,Lilly Wachowski,,,,,,,,,,,,,,,,,,,,,
7535,84799,"Asphyx, The (1973)",Horror|Sci-Fi,James L. Brooks,,,,,,,,,,,,,,,,,,,,,
7536,84844,Brother 2 (Brat 2) (2000),Crime|Drama,James Mangold,,,,,,,,,,,,,,,,,,,,,
7537,84847,Emma (2009),Comedy|Drama|Romance,Joseph Kosinski,,,,,,,,,,,,,,,,,,,,,
7538,84942,Drive Angry (2011),Action|Fantasy|Thriller,George Lucas,,,,,,,,,,,,,,,,,,,,,
7539,84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,George Lucas,,,,,,,,,,,,,,,,,,,,,
7540,84950,Take Me Home Tonight (2011),Comedy|Drama,James Mangold,,,,,,,,,,,,,,,,,,,,,
7541,84952,Confessions (Kokuhaku) (2010),Drama|Horror,George Lucas,,,,,,,,,,,,,,,,,,,,,
7542,84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,Chris Sanders,,,,,,,,,,,,,,,,,,,,,
7543,85020,"Mechanic, The (2011)",Action|Drama|Thriller,Thomas Langmann,,,,,,,,,,,,,,,,,,,,,
7544,85022,Hall Pass (2011),Comedy,John Woo,,,,,,,,,,,,,,,,,,,,,
7545,85025,"Eagle, The (2011)",Adventure|Drama,Cedric Nicolas-Troyan,,,,,,,,,,,,,,,,,,,,,
7546,85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,Jonathan Liebesman,,,,,,,,,,,,,,,,,,,,,
7547,85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,Alfonso Cuar,,,,,,,,,,,,,,,,,,,,,
7548,85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,Roger Donaldson,,,,,,,,,,,,,,,,,,,,,
7549,85213,"Sunset Limited, The (2011)",Drama,Dave Green,,,,,,,,,,,,,,,,,,,,,
7550,85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,Josh Trank,,,,,,,,,,,,,,,,,,,,,
7551,85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,Shawn Levy,,,,,,,,,,,,,,,,,,,,,
7552,85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery,Brad Peyton,,,,,,,,,,,,,,,,,,,,,
7553,85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,Roger Spottiswoode,,,,,,,,,,,,,,,,,,,,,
7554,85334,Hard Ticket to Hawaii (1987),Action|Comedy,Roland Emmerich,,,,,,,,,,,,,,,,,,,,,
7555,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,Steven Soderbergh,,,,,,,,,,,,,,,,,,,,,
7556,85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,Doug Liman,,,,,,,,,,,,,,,,,,,,,
7557,85367,Just Go with It (2011),Comedy|Romance,Robert Schwentke,,,,,,,,,,,,,,,,,,,,,
7558,85394,Cave of Forgotten Dreams (2010),Documentary,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,
